,url,name,address,field1,field2,field3,field4,field5
1947,https://datacenters.com/amazon-aws-2540-2580-beech-south,Amazon AWS: 2540-2580 Beech South,"2580 Beech Road Northwest, Johnstown, Ohio 43031, USA",0 colocation products,9.86 miles to nearest airport,,,
1948,https://datacenters.com/centerserv-winston-salem,CenterServ: Winston-Salem Data Center,"615 St George Square Ct, Winston-Salem, NC, USA",0 colocation products,67.73 miles to nearest airport,,,
1949,https://datacenters.com/centerserv-chula-vista,CenterServ: Chula Vista Data Center,"333 H Street, Chula Vista, CA, USA",0 colocation products,9.33 miles to nearest airport,,,
1950,https://datacenters.com/lincoln-rackhouse-atl2,Lincoln Rackhouse: ATL2 Data Center,"4905 North Point Parkway, Alpharetta, GA, USA",0 colocation products,12.62 miles to nearest airport,,,
1951,https://datacenters.com/centerserv-plano,CenterServ: Plano Data Center,"101 E Park Blvd, Plano, TX, USA",0 colocation products,21.13 miles to nearest airport,,,
1952,https://datacenters.com/centerserv-denver,CenterServ: Denver Data Center,"1600 South Broadway, Denver, CO, USA",0 colocation products,19.89 miles to nearest airport,,,
1953,https://datacenters.com/centerserv-boston,CenterServ: Boston Data Center,"60 State Street, Boston, MA, USA",0 colocation products,1.87 miles to nearest airport,,,
1954,https://datacenters.com/centerserv-pittsburgh,CenterServ: Pittsburgh Data Center,"One Oxford Centre, Grant Street, Pittsburgh, PA, USA",0 colocation products,12.43 miles to nearest airport,,,
1955,https://datacenters.com/ainet-one-market-center,AiNET: One Market Center,"300 W Lexington St, Baltimore, MD 21201, USA",0 colocation products,8.3 miles to nearest airport,,,
1956,https://datacenters.com/lincoln-rackhouse-kansas-city,Lincoln Rackhouse: Kansas City Data Center,"11155 N Airworld Dr, Kansas City, MO, USA",0 colocation products,1.99 miles to nearest airport,,,
1957,https://datacenters.com/amazon-aws-penney-campus,Amazon AWS: Penney Campus,"976-994 E Penney Ave, Hermiston, Oregon 97838, USA",0 colocation products,1.14 miles to nearest airport,,,
1958,https://datacenters.com/centerserv-atlanta,CenterServ: Atlanta Data Center,"260 Peachtree Street Northwest, Atlanta, GA, USA",0 colocation products,8.7 miles to nearest airport,,,
1959,https://datacenters.com/centerserv-riverside,CenterServ: Riverside Data Center,"11801 Pierce Street, Riverside, CA, USA",0 colocation products,52.2 miles to nearest airport,,,
1960,https://datacenters.com/centerserv-colorado-springs,CenterServ: Colorado Springs Data Center,"102 South Tejon Street, Colorado Springs, CO, USA",0 colocation products,71.46 miles to nearest airport,,,
1961,https://datacenters.com/fiberstate-fiberstate-slc1,Fiberstate: FiberState SLC1,"106 East 13200 South, Draper, UT 84020, USA",0 colocation products,0.41 miles to nearest airport,,,
1962,https://datacenters.com/google-lockbourne,Google: Lockbourne Data Center,"5076 S High St, Lockbourne, Ohio 43137, USA",0 colocation products,4.05 miles to nearest airport,,,
1963,https://datacenters.com/lincoln-rackhouse-atl3,Lincoln Rackhouse: ATL3 Data Center,"40 Perimeter Center East, Atlanta, GA, USA",0 colocation products,3.6 miles to nearest airport,,,
1964,https://datacenters.com/microsoft-azure-columbia,Microsoft Azure: Columbia Data Center,"1515 Port Industrial Way, Quincy, Washington 98848, USA",0 colocation products,1.39 miles to nearest airport,,,
1965,https://datacenters.com/centerserv-greensboro,CenterServ: Greensboro Data Center,"717 Green Valley Road, Greensboro, NC, USA",0 colocation products,87.0 miles to nearest airport,,,
1966,https://datacenters.com/amazon-aws-lake-anna-tech-campus,Amazon AWS: Lake Anna Tech Campus,"Kentucky Springs Rd, Mineral, Virginia 23117, USA",0 colocation products,4.96 miles to nearest airport,,,
1967,https://datacenters.com/centerserv-st-louis,CenterServ: St Louis Data Center,"100 South 4th Street, St. Louis, MO, USA",0 colocation products,12.43 miles to nearest airport,,,
1968,https://datacenters.com/centerserv-st-paul,CenterServ: St. Paul Data Center,"445 Minnesota Street, Saint Paul, MN, USA",0 colocation products,6.84 miles to nearest airport,,,
1969,https://datacenters.com/zayo-chicago-illinois,"Zayo: Chicago, Illinois","800 E Business Center Dr, Mount Prospect, IL 60056, USA",0 colocation products,6.8 miles to nearest airport,,,
1970,https://datacenters.com/servermania-los-angeles,ServerMania: Los Angeles Data Center,"530 West 6th Street suite 901, Los Angeles, CA, USA",0 colocation products,11.23 miles to nearest airport,,,
1971,https://datacenters.com/krypt-los-angeles-ca-lax2,"Krypt: Data Center Los Angeles, CA (LAX2)","600 West 7th Street suite 510, Los Angeles, CA 90017, USA","30,000 sqft total space","30,000 sqft colocation space",27 MW total power,0 colocation products,11.11 miles to nearest airport
1972,https://datacenters.com/tecfusions-clarksville-va,"TECfusions: Clarksville, VA Data Center","250 Burlington Drive, Clarksville, VA, USA","195,000 sqft total space","195,000 sqft colocation space",220 MW total power,0 colocation products,0.45 miles to nearest airport
1973,https://datacenters.com/data-journey-houston,Data Journey: Houston Data Center,"552 Club Drive, Montgomery, TX, USA",140000 sqft total space,140000 sqft colocation space,200 MW total power,0 colocation products,4.45 miles to nearest airport
1974,https://datacenters.com/centerserv-boise,CenterServ: Boise Data Center,"950 West Bannock Street, Boise, ID, USA",0 colocation products,3.73 miles to nearest airport,,,
1975,https://datacenters.com/krypt-dallas-tx-dal1,"Krypt: Data Center Dallas, TX (DAL1)","2800 Summit Ave, Plano, TX 75074, USA",0 colocation products,15.17 miles to nearest airport,,,
1976,https://datacenters.com/midco-business-fargo,Midco Business: Fargo Data Center,"4624 28th Ave S, Fargo, ND, USA",7500 sqft total space,7500 sqft colocation space,1.75 MW total power,0 colocation products,6.34 miles to nearest airport
1977,https://datacenters.com/centerserv-glendale,CenterServ: Glendale Data Center,"450 North Brand Boulevard, Glendale, CA, USA",0 colocation products,16.78 miles to nearest airport,,,
1978,https://datacenters.com/centerserv-new-orleans,CenterServ: New Orleans Data Center,"201 St Charles Ave, New Orleans, LA, USA",0 colocation products,11.19 miles to nearest airport,,,
1979,https://datacenters.com/centerserv-chesapeake,CenterServ: Chesapeake Data Center,"1545 Crossways Blvd, Chesapeake, VA, USA",0 colocation products,8.08 miles to nearest airport,,,
1980,https://datacenters.com/centerserv-virginia-beach,CenterServ: Virginia Beach Data Center,"780 Lynnhaven Parkway, Virginia Beach, VA, USA",0 colocation products,8.7 miles to nearest airport,,,
1981,https://datacenters.com/voxility-coresite-la2-los-angeles,Voxility: CoreSite LA2 data center Los Angeles,"900 North Alameda Street, Los Angeles, California 90012, United States",424890 sqft total space,14000 sqft colocation space,1 MW total power,0 colocation products,12.43 miles to nearest airport
1982,https://datacenters.com/servermania-buffalo,ServerMania: Buffalo Data Center,"325 Delaware Ave #300, Buffalo, NY 14202, USA","360,000 sqft total space","360,000 sqft colocation space",5 MW total power,0 colocation products,7.86 miles to nearest airport
1983,https://datacenters.com/voxility-colohouse-mia2-miami,Voxility: ColoHouse MIA2 Miami Data Center,"36 NE 2nd St, Miami, FL, USA",162140 sqft total space,24000 sqft colocation space,2 MW total power,0 colocation products,5.6 miles to nearest airport
1984,https://datacenters.com/centerserv-portland,CenterServ: Portland Data Center,"111 SW 5th Ave, Portland, OR, USA",0 colocation products,5.6 miles to nearest airport,,,
1985,https://datacenters.com/opti9-technologies-kansas,Opti9 Technologies: Kansas Data Center,"12022 Blue Valley Pkwy, Overland Park, KS 66213, USA",0 colocation products,5.07 miles to nearest airport,,,
1986,https://datacenters.com/centerserv-arlington,CenterServ: Arlington Data Center,"2000 East Lamar Boulevard, Arlington, TX, USA",0 colocation products,9.33 miles to nearest airport,,,
1987,https://datacenters.com/voxility-coresite-la1-one-wilshire-los-angeles,Voxility: CoreSite LA1 (One Wilshire) data center Los Angeles,"624 South Grand Avenue, Los Angeles, CA, USA",664248 sqft total space,8000 sqft colocation space,2 MW total power,0 colocation products,11.19 miles to nearest airport
1988,https://datacenters.com/voxility-dc2-ashburn,Voxility: DC2 Ashburn Data Center,"21715 Filigree Court, Ashburn, VA, USA",187746 sqft total space,6000 sqft colocation space,1 MW total power,0 colocation products,4.43 miles to nearest airport
1989,https://datacenters.com/cbre-5959-corporate-dr,CBRE: 5959 Corporate Dr Data Center,"5959 Corporate Drive, Houston, TX, USA",0 colocation products,22.37 miles to nearest airport,,,
1990,https://datacenters.com/zayo-san-diego-california,"Zayo: San Diego, California","12270 World Trade Drive, San Diego, CA 92128, USA",0 colocation products,12.77 miles to nearest airport,,,
1991,https://datacenters.com/amazon-aws-2560-beech-rd,Amazon AWS: 2560 Beech Rd,"2560 Beech Rd NW, Johnstown, Ohio 43031, USA",0 colocation products,9.86 miles to nearest airport,,,
1992,https://datacenters.com/centerserv-aurora,CenterServ: Aurora Data Center,"8354 Northfield Blvd, Denver, CO, USA",0 colocation products,12.43 miles to nearest airport,,,
1993,https://datacenters.com/compass-northern-virginia,Compass Datacenters: Northern Virginia Data Center,"20632 Sycolin Rd, Leesburg, Loudoun, VA, USA",60 MW total power,0 colocation products,8.08 miles to nearest airport,,
1994,https://datacenters.com/amazon-aws-5121-hayden-run,Amazon AWS: 5121 Hayden Run,"5121 Hayden Run Rd, Hilliard, Ohio 43026, USA",0 colocation products,3.47 miles to nearest airport,,,
1995,https://datacenters.com/voxility-coresite-va1-reston-virginia,"Voxility: CoreSite VA1 Reston, Virginia Data Center","12100 Sunrise Valley Drive, Reston, VA, USA",201719 sqft total space,14000 sqft colocation space,0 colocation products,4.35 miles to nearest airport,
1996,https://datacenters.com/serverfarm-atl1-atlanta,Serverfarm: ATL1 Atlanta Data Center,"305 Satellite Boulevard, Suwanee, GA, USA",153000 sqft total space,66000 sqft colocation space,10 MW total power,0 colocation products,34.18 miles to nearest airport
1997,https://datacenters.com/markley-group-boston,Markley Group: Boston Data Center,"1 Summer Street, Boston, MA, United States",2 MW total power,0 colocation products,2.69 miles to nearest airport,,
1998,https://datacenters.com/cbre-4442-newcastle-rd,CBRE: 4442 Newcastle Rd Data Center,"4442 Newcastle Rd, Oklahoma City, Oklahoma, USA",0 colocation products,1.87 miles to nearest airport,,,
1999,https://datacenters.com/amazon-aws-2570-beech-rd,Amazon AWS: 2570 Beech Rd,"2570 Beech Rd NW, Johnstown, Ohio 43031, USA",0 colocation products,9.69 miles to nearest airport,,,
2000,https://datacenters.com/centerserv-omaha,CenterServ: Omaha Data Center,"1299 Farnam Street, Omaha, NE, USA",0 colocation products,3.73 miles to nearest airport,,,
2001,https://datacenters.com/amazon-aws-5125-hayden-run,Amazon AWS: 5125 Hayden Run,"5125 Hayden Run Rd, Hilliard, Ohio 43026, USA",0 colocation products,3.33 miles to nearest airport,,,
2002,https://datacenters.com/claranet-san-francisco,Claranet: San Francisco Data Center,"555 California Street suite 4925, San Francisco, CA 94104, USA",0 colocation products,12.05 miles to nearest airport,,,
2003,https://datacenters.com/zayo-phoenix-arizona,"Zayo: Phoenix, Arizona","3110 N Central Ave suite 151, Phoenix, AZ 85012, USA",0 colocation products,5.03 miles to nearest airport,,,
2004,https://datacenters.com/amazon-aws-6665-crosby-court,Amazon AWS: 6665 Crosby Court,"6665 Crosby Court, Dublin, Ohio 43016, USA",0 colocation products,2.83 miles to nearest airport,,,
2005,https://datacenters.com/cbre-2301-maguire,CBRE: 2301 Maguire Data Center,"2301 Maguire Boulevard, Columbia, MO, USA",0 colocation products,103.77 miles to nearest airport,,,
2006,https://datacenters.com/amazon-aws-2575-newton-court,Amazon AWS: 2575 Newton Court,"2575 Newton Court, Johnstown, Ohio 43031, USA",0 colocation products,10.48 miles to nearest airport,,,
2007,https://datacenters.com/centerserv-wichita,CenterServ: Wichita Data Center,"801 East Douglas Avenue, Wichita, KS, USA",0 colocation products,5.6 miles to nearest airport,,,
2008,https://datacenters.com/amazon-aws-2550-beech,Amazon AWS: 2550 Beech,"2550 Beech Rd NW, Johnstown, Ohio 43031, USA",0 colocation products,9.57 miles to nearest airport,,,
2009,https://datacenters.com/centerserv-orlando,CenterServ: Orlando Data Center,"618 East South Street, Orlando, FL, USA",0 colocation products,1.87 miles to nearest airport,,,
2010,https://datacenters.com/amazon-aws-6675-crosby-court,Amazon AWS: 6675 Crosby Court,"6675 Crosby Court, Dublin, Ohio 43016, USA",0 colocation products,2.86 miles to nearest airport,,,
2011,https://datacenters.com/cbre-2121-e-63rd-st,CBRE: 2121 E 63rd St Data Center,"2121 East 63rd Street, Kansas City, MO, USA",0 colocation products,21.13 miles to nearest airport,,,
2012,https://datacenters.com/apotech-group-mt-prospect,Apotech Group: Mt. Prospect,"1331 East Business Center Drive, Mount Prospect, IL, USA",32000 sqft total space,11536 sqft colocation space,0 colocation products,9 miles to nearest airport,
2013,https://datacenters.com/centerserv-tampa,CenterServ: Tampa Data Center,"100 Ashley Drive South, Tampa, FL, USA",0 colocation products,4.98 miles to nearest airport,,,
2014,https://datacenters.com/amazon-aws-6685-crosby-court,Amazon AWS: 6685 Crosby Court,"6685 Crosby Court, Plain City, OH, USA",0 colocation products,2.92 miles to nearest airport,,,
2015,https://datacenters.com/google-111-eight-avenue,Google: 111 Eight Avenue,"111 8th Avenue, New York, New York 10011, USA",0 colocation products,7.13 miles to nearest airport,,,
2016,https://datacenters.com/amazon-aws-6655-crosby-court,Amazon AWS: 6655 Crosby Court,"6655 Crosby Court, Dublin, Ohio 43016, USA",0 colocation products,2.79 miles to nearest airport,,,
2017,https://datacenters.com/cbre-7400-world-communications-dr,CBRE: 7400 World Communications Dr Data Center,"7400 World Communications Drive, Omaha, NE, USA",0 colocation products,6.84 miles to nearest airport,,,
2018,https://datacenters.com/cbre-365-st-and-seneca-ave,CBRE: 365 St and Seneca Ave Data Center,"365th St, Van Meter, IA 50261, United States",0 colocation products,13.68 miles to nearest airport,,,
2019,https://datacenters.com/amazon-aws-scioto-campus,Amazon AWS: Scioto Campus,"4120 Scioto Darby Creek Road, Hilliard, Ohio 43026, USA",0 colocation products,3.82 miles to nearest airport,,,
2020,https://datacenters.com/lunavi-dallas,Lunavi: Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",0 colocation products,13.68 miles to nearest airport,,,
2021,https://datacenters.com/centerserv-garland,CenterServ: Garland Data Center,"675 Town Square Blvd, Garland, TX, USA",0 colocation products,24.86 miles to nearest airport,,,
2022,https://datacenters.com/openmetal-io-west-coast,OpenMetal.io: West Coast,"600 West 7th Street 5th floor suite 550, Los Angeles, CA, USA",27 MW total power,0 colocation products,11.11 miles to nearest airport,,
2023,https://datacenters.com/c-spire-megagate,C-Spire: MegaGate Data Center,"4200 Mamie Street, Hattiesburg, MS, USA",0 colocation products,106.26 miles to nearest airport,,,
2024,https://datacenters.com/cbre-1001-brinton-rd,CBRE: 1001 Brinton Rd Data Center,"1001 Brinton Rd, Pittsburgh, PA, USA",0 colocation products,19.27 miles to nearest airport,,,
2025,https://datacenters.com/amazon-aws-industrial-parkway-campus,Amazon AWS: Industrial Parkway Campus,"8619 Industrial Parkway, Plain City, Ohio 43064, USA",0 colocation products,4.9 miles to nearest airport,,,
